ID: 69
0.60	-4.60	-0.16	6.01
0.60	-4.53	-0.16	6.03
0.60	-4.58	-0.15	6.02
0.60	-4.61	-0.16	6.04
0.60	-4.57	-0.17	6.04
0.60	-4.58	-0.17	6.04
0.60	-4.64	-0.19	6.05
0.60	-4.60	-0.17	6.06
0.60	-4.59	-0.16	6.06
0.60	-4.64	-0.17	6.07
0.60	-4.62	-0.15	6.07
0.60	-4.59	-0.14	6.08
0.60	-4.64	-0.16	6.08
0.60	-4.65	-0.16	6.09
0.60	-4.62	-0.17	6.10
0.60	-4.64	-0.18	6.10
0.60	-4.66	-0.16	6.11
0.60	-4.64	-0.18	6.12
0.60	-4.63	-0.19	6.13
0.60	-4.66	-0.18	6.13
0.60	-4.65	-0.19	6.13
0.60	-4.64	-0.18	6.14
0.60	-4.66	-0.17	6.14
0.60	-4.68	-0.19	6.14
0.60	-4.68	-0.19	6.15
0.60	-4.69	-0.17	6.15
0.60	-4.71	-0.18	6.15
0.60	-4.70	-0.17	6.16
0.60	-4.71	-0.17	6.16
0.60	-4.72	-0.17	6.16
0.60	-4.73	-0.17	6.16
0.60	-4.72	-0.16	6.16
0.60	-4.74	-0.17	6.17
0.60	-4.75	-0.17	6.18
0.60	-4.74	-0.17	6.19
0.60	-4.73	-0.18	6.19
0.60	-4.76	-0.17	6.19
0.60	-4.75	-0.16	6.20
0.60	-4.74	-0.16	6.21
0.60	-4.78	-0.17	6.20
0.60	-4.77	-0.16	6.20
0.60	-4.76	-0.17	6.21
0.60	-4.79	-0.16	6.21
0.60	-4.80	-0.14	6.21
0.60	-4.79	-0.16	6.21
0.60	-4.80	-0.16	6.21
0.60	-4.83	-0.14	6.21
0.60	-4.81	-0.15	6.21
0.60	-4.82	-0.13	6.21
0.60	-4.86	-0.13	6.21
0.60	-4.85	-0.14	6.21
0.60	-4.85	-0.12	6.21
0.60	-4.88	-0.14	6.21
0.60	-4.88	-0.16	6.21
0.61	-4.87	-0.15	6.22
0.61	-4.88	-0.17	6.22
0.61	-4.89	-0.18	6.22
0.61	-4.88	-0.16	6.23
0.61	-4.89	-0.17	6.22
0.61	-4.91	-0.16	6.22
0.61	-4.91	-0.15	6.23
0.61	-4.90	-0.16	6.22
0.61	-4.93	-0.16	6.23
0.61	-4.94	-0.14	6.22
0.61	-4.92	-0.15	6.22
0.61	-4.94	-0.14	6.22
0.61	-4.98	-0.15	6.22
0.61	-4.93	-0.15	6.22
0.61	-4.97	-0.15	6.22
0.61	-4.98	-0.15	6.21
0.61	-4.94	-0.15	6.22
0.61	-4.98	-0.16	6.23
0.61	-5.00	-0.15	6.22
0.61	-4.96	-0.16	6.23
0.61	-4.97	-0.16	6.25
0.61	-5.00	-0.16	6.24
0.61	-4.98	-0.16	6.25
0.61	-4.98	-0.17	6.25
0.61	-5.01	-0.16	6.24
0.61	-4.99	-0.17	6.25
0.61	-5.00	-0.16	6.25
0.61	-5.01	-0.16	6.24
0.61	-5.02	-0.18	6.25
0.61	-5.02	-0.17	6.25
0.61	-5.02	-0.16	6.25
0.61	-5.03	-0.19	6.26
0.61	-5.02	-0.17	6.26
0.61	-5.03	-0.18	6.26
0.61	-5.04	-0.20	6.27
0.61	-5.06	-0.18	6.26
0.61	-5.04	-0.20	6.27
0.61	-5.05	-0.22	6.27
0.61	-5.08	-0.20	6.27
0.61	-5.06	-0.22	6.27
0.61	-5.05	-0.21	6.27
0.61	-5.09	-0.19	6.27
0.61	-5.07	-0.20	6.27
0.61	-5.06	-0.17	6.27
0.61	-5.11	-0.16	6.26
0.61	-5.09	-0.18	6.26
0.61	-5.09	-0.17	6.26
0.61	-5.12	-0.18	6.25
0.61	-5.10	-0.19	6.26
0.61	-5.11	-0.18	6.27
0.61	-5.12	-0.20	6.26
0.61	-5.12	-0.21	6.26
0.61	-5.13	-0.20	6.26
0.61	-5.14	-0.21	6.26
0.61	-5.13	-0.19	6.27
0.61	-5.14	-0.19	6.27
0.61	-5.15	-0.19	6.27
0.61	-5.15	-0.19	6.28
0.61	-5.17	-0.19	6.28
0.61	-5.18	-0.21	6.28
0.61	-5.16	-0.22	6.29
0.61	-5.17	-0.21	6.28
0.61	-5.19	-0.20	6.28
0.61	-5.18	-0.19	6.29
0.62	-5.19	-0.18	6.29
0.62	-5.21	-0.18	6.28
0.62	-5.20	-0.19	6.29
0.62	-5.22	-0.18	6.29
0.62	-5.24	-0.18	6.29
0.62	-5.23	-0.20	6.30
0.62	-5.23	-0.19	6.30
0.62	-5.25	-0.21	6.31
0.62	-5.25	-0.22	6.31
0.62	-5.24	-0.20	6.31
0.62	-5.26	-0.21	6.32
0.62	-5.27	-0.23	6.33
0.62	-5.26	-0.21	6.32
0.62	-5.30	-0.23	6.32
0.62	-5.28	-0.22	6.33
0.62	-5.28	-0.21	6.33
0.62	-5.30	-0.23	6.34
0.62	-5.30	-0.21	6.34
0.62	-5.29	-0.19	6.35
0.62	-5.31	-0.21	6.35
0.62	-5.31	-0.19	6.36
0.62	-5.30	-0.20	6.36
0.62	-5.32	-0.22	6.36
0.62	-5.34	-0.21	6.37
0.62	-5.33	-0.23	6.37
0.62	-5.33	-0.24	6.38
0.62	-5.34	-0.23	6.38
0.62	-5.33	-0.24	6.38
0.62	-5.33	-0.23	6.39
0.62	-5.34	-0.21	6.40
0.62	-5.34	-0.22	6.41
0.62	-5.36	-0.22	6.42
0.62	-5.37	-0.22	6.42
0.62	-5.37	-0.22	6.42
0.62	-5.38	-0.24	6.43
0.62	-5.38	-0.23	6.43
0.62	-5.39	-0.23	6.44
0.62	-5.39	-0.24	6.45
0.62	-5.38	-0.22	6.46
0.62	-5.41	-0.22	6.46
0.62	-5.41	-0.23	6.47
0.62	-5.39	-0.21	6.48
0.62	-5.42	-0.23	6.49
0.62	-5.43	-0.25	6.50
0.62	-5.38	-0.23	6.50
0.62	-5.46	-0.21	6.50
0.62	-5.46	-0.22	6.52
0.62	-5.38	-0.19	6.53
0.62	-5.48	-0.19	6.52
0.62	-5.53	-0.19	6.54
0.62	-5.41	-0.16	6.56
0.62	-5.52	-0.18	6.56
0.62	-5.56	-0.17	6.58
0.62	-5.42	-0.15	6.60
0.62	-5.50	-0.17	6.61
0.62	-5.58	-0.16	6.62
0.62	-5.47	-0.18	6.65
0.62	-5.48	-0.18	6.67
0.62	-5.60	-0.17	6.69
0.62	-5.49	-0.17	6.72
0.62	-5.47	-0.18	6.75
0.62	-5.58	-0.17	6.79
0.62	-5.52	-0.17	6.84
0.62	-5.47	-0.16	6.89
0.62	-5.56	-0.17	6.96
0.62	-5.56	-0.17	7.05
0.62	-5.53	-0.17	7.17
0.62	-5.58	-0.16	7.30
0.62	-5.61	-0.14	7.46
0.62	-5.60	-0.15	7.63
0.62	-5.60	-0.14	7.79
0.62	-5.66	-0.13	7.93
0.62	-5.67	-0.13	8.03
0.62	-5.63	-0.12	8.08
0.62	-5.68	-0.12	8.09
0.62	-5.71	-0.13	8.07
0.62	-5.64	-0.12	8.04
0.62	-5.65	-0.10	8.02
0.62	-5.71	-0.11	8.03
0.62	-5.65	-0.09	8.04
0.62	-5.66	-0.11	8.06
0.62	-5.74	-0.12	8.06
0.62	-5.69	-0.11	8.06
0.62	-5.68	-0.13	8.06
0.62	-5.75	-0.15	8.06
0.62	-5.73	-0.15	8.06
0.62	-5.70	-0.17	8.07
0.62	-5.74	-0.15	8.07
0.62	-5.74	-0.14	8.07
0.62	-5.72	-0.15	8.08
0.62	-5.73	-0.13	8.08
0.62	-5.76	-0.12	8.08
0.62	-5.75	-0.14	8.09
0.62	-5.74	-0.13	8.09
0.62	-5.77	-0.14	8.09
0.62	-5.78	-0.15	8.10
0.62	-5.76	-0.13	8.10
0.63	-5.78	-0.14	8.10
0.63	-5.80	-0.15	8.11
0.63	-5.78	-0.13	8.11
0.63	-5.79	-0.14	8.11
0.63	-5.82	-0.12	8.11
0.63	-5.82	-0.11	8.12
0.63	-5.81	-0.13	8.12
0.63	-5.84	-0.14	8.12
0.63	-5.85	-0.12	8.12
0.63	-5.83	-0.14	8.13
0.63	-5.85	-0.14	8.14
0.63	-5.88	-0.13	8.13
0.63	-5.85	-0.12	8.13
0.63	-5.86	-0.12	8.14
0.63	-5.89	-0.11	8.13
0.63	-5.88	-0.11	8.14
0.63	-5.88	-0.13	8.16
0.63	-5.91	-0.12	8.15
0.63	-5.92	-0.14	8.16
0.63	-5.90	-0.14	8.17
0.63	-5.91	-0.13	8.17
0.63	-5.93	-0.15	8.18
0.63	-5.92	-0.16	8.18
0.63	-5.93	-0.18	8.19
0.63	-5.96	-0.19	8.19
0.63	-5.97	-0.16	8.20
0.63	-5.95	-0.16	8.20
0.63	-5.98	-0.18	8.21
0.63	-6.01	-0.18	8.20
0.63	-5.96	-0.17	8.20
0.63	-5.98	-0.16	8.19
0.63	-6.00	-0.14	8.20
0.63	-5.99	-0.16	8.20
0.63	-6.00	-0.17	8.20
0.63	-6.02	-0.15	8.20
0.63	-6.01	-0.17	8.20
0.63	-6.02	-0.19	8.21
0.63	-6.03	-0.21	8.22
0.63	-6.01	-0.22	8.23
0.63	-6.03	-0.22	8.23
0.63	-6.03	-0.20	8.24
0.63	-6.01	-0.21	8.24
0.63	-6.05	-0.20	8.24
0.63	-6.05	-0.18	8.24
0.63	-6.03	-0.19	8.24
0.63	-6.07	-0.19	8.25
0.63	-6.08	-0.19	8.25
0.63	-6.06	-0.20	8.25
0.63	-6.10	-0.21	8.25
0.63	-6.09	-0.21	8.26
0.63	-6.07	-0.21	8.27
0.63	-6.09	-0.21	8.28
0.63	-6.10	-0.20	8.29
0.63	-6.09	-0.20	8.30
0.63	-6.11	-0.22	8.31
0.63	-6.11	-0.20	8.31
0.63	-6.11	-0.22	8.32
0.63	-6.11	-0.23	8.32
0.63	-6.14	-0.22	8.32
0.63	-6.13	-0.24	8.34
0.63	-6.12	-0.23	8.34
0.63	-6.15	-0.22	8.34
0.63	-6.13	-0.23	8.35
0.63	-6.13	-0.22	8.36
0.63	-6.19	-0.20	8.36
0.64	-6.16	-0.22	8.36
0.64	-6.14	-0.22	8.37
0.64	-6.21	-0.23	8.37
0.64	-6.19	-0.25	8.38
0.64	-6.16	-0.24	8.38
0.64	-6.23	-0.26	8.37
0.64	-6.24	-0.27	8.38
0.64	-6.18	-0.25	8.39
0.64	-6.24	-0.26	8.39
0.64	-6.27	-0.28	8.39
0.64	-6.21	-0.28	8.40
0.64	-6.25	-0.28	8.39
0.64	-6.29	-0.29	8.39
0.64	-6.24	-0.29	8.40
0.64	-6.26	-0.29	8.40
0.64	-6.31	-0.30	8.40
0.64	-6.28	-0.30	8.39
0.64	-6.27	-0.28	8.39
0.64	-6.31	-0.28	8.39
0.64	-6.32	-0.26	8.39
0.64	-6.30	-0.25	8.38
0.64	-6.33	-0.27	8.38
0.64	-6.34	-0.25	8.38
0.64	-6.33	-0.25	8.38
0.64	-6.33	-0.27	8.38
0.64	-6.36	-0.26	8.37
0.64	-6.35	-0.28	8.37
0.64	-6.34	-0.29	8.38
0.64	-6.37	-0.27	8.38
0.64	-6.37	-0.28	8.38
0.64	-6.34	-0.30	8.39
0.64	-6.38	-0.29	8.38
0.64	-6.40	-0.31	8.38
0.64	-6.37	-0.30	8.39
0.64	-6.39	-0.30	8.40
0.64	-6.41	-0.31	8.39
0.64	-6.40	-0.31	8.40
0.64	-6.40	-0.30	8.39
0.64	-6.43	-0.30	8.39
0.64	-6.42	-0.29	8.41
0.64	-6.42	-0.28	8.40
0.64	-6.43	-0.28	8.40
0.64	-6.45	-0.28	8.41
0.64	-6.44	-0.28	8.42
0.64	-6.44	-0.29	8.42
0.64	-6.45	-0.30	8.44
0.64	-6.45	-0.30	8.44
0.64	-6.45	-0.31	8.45
0.64	-6.46	-0.31	8.46
0.64	-6.47	-0.30	8.47
0.64	-6.48	-0.31	8.47
0.64	-6.49	-0.32	8.48
0.64	-6.50	-0.31	8.47
0.64	-6.51	-0.33	8.48
0.64	-6.51	-0.31	8.48
0.64	-6.53	-0.30	8.48
0.64	-6.53	-0.31	8.49
0.64	-6.53	-0.30	8.50
0.64	-6.53	-0.28	8.50
0.64	-6.56	-0.29	8.51
0.64	-6.55	-0.27	8.51
0.64	-6.54	-0.28	8.51
0.64	-6.57	-0.29	8.52
0.64	-6.57	-0.29	8.51
0.64	-6.57	-0.31	8.51
0.64	-6.58	-0.32	8.51
0.64	-6.60	-0.31	8.50
0.64	-6.59	-0.33	8.52
0.64	-6.61	-0.32	8.52
0.64	-6.62	-0.30	8.52
0.64	-6.62	-0.31	8.52
0.64	-6.62	-0.29	8.52
0.64	-6.63	-0.28	8.52
0.64	-6.64	-0.30	8.52
0.64	-6.63	-0.29	8.53
0.64	-6.64	-0.31	8.53
0.64	-6.65	-0.32	8.54
0.64	-6.64	-0.31	8.54
0.64	-6.65	-0.32	8.55
0.64	-6.67	-0.33	8.55
0.64	-6.67	-0.32	8.55
0.64	-6.66	-0.32	8.55
0.64	-6.69	-0.30	8.56
0.64	-6.69	-0.30	8.56
0.64	-6.69	-0.32	8.56
0.64	-6.70	-0.30	8.56
0.64	-6.74	-0.30	8.56
0.64	-6.72	-0.31	8.57
0.64	-6.71	-0.31	8.58
0.64	-6.75	-0.29	8.59
0.64	-6.75	-0.31	8.59
0.64	-6.72	-0.30	8.60
0.64	-6.77	-0.31	8.61
0.64	-6.79	-0.33	8.62
0.64	-6.75	-0.32	8.62
0.64	-6.80	-0.34	8.63
0.64	-6.83	-0.34	8.64
0.64	-6.80	-0.33	8.65
0.65	-6.82	-0.34	8.66
0.65	-6.86	-0.32	8.66
0.65	-6.84	-0.31	8.68
0.65	-6.85	-0.31	8.69
0.65	-6.87	-0.30	8.69
0.65	-6.87	-0.31	8.71
0.65	-6.86	-0.33	8.72
0.65	-6.89	-0.31	8.72
0.65	-6.89	-0.33	8.73
0.65	-6.88	-0.34	8.75
0.65	-6.89	-0.32	8.75
0.65	-6.91	-0.33	8.76
0.65	-6.91	-0.35	8.76
0.65	-6.90	-0.33	8.77
0.65	-6.93	-0.35	8.77
0.65	-6.93	-0.33	8.77
0.65	-6.92	-0.34	8.77
0.65	-6.95	-0.36	8.78
0.65	-6.95	-0.35	8.79
0.65	-6.93	-0.32	8.79
0.65	-6.95	-0.33	8.80
0.65	-6.97	-0.32	8.80
0.65	-6.96	-0.32	8.81
0.65	-6.97	-0.34	8.81
0.65	-6.99	-0.33	8.81
0.65	-6.98	-0.34	8.81
0.65	-6.98	-0.37	8.82
0.65	-7.01	-0.36	8.82
0.65	-7.00	-0.38	8.82
0.65	-6.98	-0.38	8.82
0.65	-7.00	-0.36	8.83
0.65	-7.00	-0.38	8.83
0.65	-7.00	-0.37	8.84
0.65	-7.04	-0.37	8.84
0.65	-7.03	-0.38	8.84
0.65	-7.02	-0.36	8.85
0.65	-7.09	-0.39	8.84
0.65	-7.06	-0.40	8.85
0.65	-7.06	-0.38	8.86
0.65	-7.09	-0.39	8.86
0.65	-7.08	-0.39	8.86
0.65	-7.07	-0.39	8.87
0.65	-7.08	-0.39	8.88
0.65	-7.09	-0.38	8.88
0.65	-7.10	-0.39	8.89
0.65	-7.09	-0.39	8.89
0.65	-7.11	-0.39	8.89
0.65	-7.14	-0.40	8.90
0.65	-7.10	-0.40	8.89
0.65	-7.12	-0.41	8.90
0.65	-7.15	-0.40	8.89
0.65	-7.13	-0.40	8.89
0.65	-7.12	-0.41	8.89
0.65	-7.16	-0.40	8.88
0.65	-7.15	-0.39	8.88
0.65	-7.15	-0.40	8.89
0.65	-7.17	-0.39	8.88
0.65	-7.18	-0.39	8.88
0.65	-7.17	-0.40	8.89
0.65	-7.18	-0.38	8.88
0.65	-7.20	-0.39	8.89
0.65	-7.19	-0.40	8.90
0.65	-7.19	-0.39	8.90
0.65	-7.21	-0.40	8.90
0.65	-7.21	-0.42	8.90
0.65	-7.21	-0.42	8.89
0.65	-7.21	-0.43	8.88
0.65	-7.22	-0.43	8.89
0.65	-7.23	-0.42	8.89
0.65	-7.22	-0.43	8.89
0.65	-7.23	-0.42	8.88
0.65	-7.26	-0.40	8.88
0.65	-7.23	-0.41	8.89
0.65	-7.23	-0.39	8.89
0.65	-7.27	-0.40	8.89
0.65	-7.25	-0.42	8.89
0.65	-7.25	-0.41	8.89
0.65	-7.30	-0.44	8.88
0.65	-7.28	-0.44	8.89
0.65	-7.26	-0.43	8.89
0.65	-7.31	-0.45	8.89
0.65	-7.30	-0.43	8.90
0.65	-7.28	-0.42	8.90
0.65	-7.31	-0.42	8.89
0.65	-7.31	-0.41	8.90
0.65	-7.30	-0.40	8.90
0.65	-7.30	-0.40	8.88
0.65	-7.31	-0.38	8.88
0.65	-7.33	-0.37	8.88
0.65	-7.29	-0.35	8.88
0.65	-7.32	-0.35	8.88
0.65	-7.35	-0.36	8.88
0.65	-7.31	-0.37	8.88
0.65	-7.34	-0.37	8.89
0.65	-7.41	-0.39	8.88
0.65	-7.28	-0.39	8.90
0.65	-7.35	-0.39	8.89
0.65	-7.46	-0.40	8.88
0.66	-7.29	-0.40	8.91
0.66	-7.33	-0.39	8.91
0.66	-7.47	-0.38	8.89
0.66	-7.31	-0.40	8.92
0.66	-7.24	-0.36	8.91
0.66	-7.47	-0.38	8.89
0.66	-7.32	-0.37	8.91
0.66	-7.24	-0.36	8.91
0.66	-7.43	-0.37	8.89
0.66	-7.36	-0.37	8.90
0.66	-7.28	-0.38	8.91
0.66	-7.40	-0.36	8.90
0.66	-7.40	-0.37	8.91
0.66	-7.29	-0.36	8.92
0.66	-7.38	-0.37	8.91
0.66	-7.42	-0.39	8.91
0.66	-7.31	-0.37	8.91
0.66	-7.43	-0.39	8.91
0.66	-7.45	-0.41	8.92
0.66	-7.36	-0.40	8.92
0.66	-7.46	-0.42	8.91
0.66	-7.48	-0.41	8.91
0.66	-7.40	-0.40	8.91
0.66	-7.47	-0.42	8.91
0.66	-7.47	-0.39	8.91
0.66	-7.40	-0.38	8.91
0.66	-7.46	-0.40	8.91
0.66	-7.47	-0.38	8.91
0.66	-7.41	-0.37	8.91
0.66	-7.46	-0.38	8.91
0.66	-7.47	-0.37	8.91
0.66	-7.46	-0.39	8.91
0.66	-7.48	-0.41	8.91
0.66	-7.46	-0.39	8.91
0.66	-7.50	-0.40	8.90
0.66	-7.51	-0.42	8.90
0.66	-7.47	-0.41	8.91
0.66	-7.53	-0.42	8.90
0.66	-7.56	-0.41	8.91
0.66	-7.49	-0.39	8.91
0.66	-7.54	-0.40	8.90
0.66	-7.58	-0.40	8.90
0.66	-7.50	-0.38	8.90
0.66	-7.54	-0.38	8.89
0.66	-7.59	-0.37	8.90
0.66	-7.53	-0.36	8.90
0.66	-7.54	-0.38	8.88
0.66	-7.62	-0.38	8.88
0.66	-7.54	-0.38	8.88
0.66	-7.52	-0.39	8.88
0.66	-7.61	-0.39	8.88
0.66	-7.57	-0.40	8.87
0.66	-7.50	-0.40	8.87
0.66	-7.58	-0.40	8.87
0.66	-7.58	-0.40	8.86
0.66	-7.52	-0.39	8.87
0.66	-7.57	-0.40	8.86
0.66	-7.61	-0.40	8.85
0.66	-7.56	-0.42	8.85
0.66	-7.56	-0.41	8.84
0.66	-7.62	-0.41	8.83
0.66	-7.58	-0.42	8.84
0.66	-7.57	-0.41	8.83
0.66	-7.62	-0.40	8.83
0.66	-7.62	-0.41	8.83
0.66	-7.58	-0.40	8.83
0.67	-7.61	-0.41	8.82
0.67	-7.63	-0.42	8.82
0.67	-7.61	-0.42	8.82
0.67	-7.62	-0.44	8.82
0.67	-7.66	-0.45	8.82
0.67	-7.64	-0.44	8.81
0.67	-7.62	-0.46	8.81
0.67	-7.66	-0.46	8.81
0.67	-7.66	-0.43	8.80
0.67	-7.64	-0.46	8.80
0.67	-7.65	-0.43	8.78
0.67	-7.73	-0.41	8.75
0.67	-7.66	-0.43	8.76
0.67	-7.67	-0.43	8.75
0.67	-7.76	-0.41	8.75
0.67	-7.70	-0.43	8.75
0.67	-7.66	-0.40	8.76
0.67	-7.77	-0.41	8.76
0.67	-7.75	-0.45	8.76
0.67	-7.68	-0.41	8.76
0.67	-7.78	-0.44	8.76
0.67	-7.79	-0.45	8.77
0.67	-7.73	-0.45	8.77
0.67	-7.79	-0.47	8.77
0.67	-7.82	-0.46	8.77
0.67	-7.78	-0.44	8.77
0.67	-7.81	-0.45	8.77
0.67	-7.83	-0.42	8.77
0.67	-7.80	-0.42	8.77
0.67	-7.82	-0.43	8.76
0.67	-7.84	-0.42	8.76
0.67	-7.85	-0.45	8.76
0.67	-7.82	-0.46	8.77
0.67	-7.84	-0.46	8.77
0.67	-7.86	-0.46	8.77
0.67	-7.84	-0.48	8.77
0.67	-7.82	-0.45	8.77
0.67	-7.88	-0.46	8.76
0.67	-7.88	-0.46	8.77
0.67	-7.83	-0.45	8.77
0.67	-7.91	-0.47	8.77
0.67	-7.89	-0.47	8.77
0.67	-7.83	-0.46	8.78
0.67	-7.90	-0.47	8.77
0.67	-7.92	-0.47	8.77
0.67	-7.84	-0.48	8.78
0.67	-7.88	-0.49	8.78
0.67	-7.93	-0.48	8.78
0.67	-7.86	-0.49	8.78
0.67	-7.88	-0.52	8.78
0.67	-7.93	-0.50	8.78
0.67	-7.88	-0.53	8.78
0.67	-7.88	-0.52	8.79
0.67	-7.92	-0.51	8.79
0.67	-7.90	-0.52	8.80
0.67	-7.90	-0.51	8.81
0.67	-7.93	-0.50	8.81
0.67	-7.94	-0.51	8.80
0.67	-7.93	-0.49	8.81
0.67	-7.96	-0.49	8.81
0.67	-7.97	-0.50	8.81
0.67	-7.96	-0.50	8.82
0.67	-7.98	-0.51	8.81
0.67	-7.98	-0.51	8.81
0.67	-7.99	-0.51	8.82
0.67	-7.99	-0.51	8.81
0.67	-7.99	-0.52	8.82
0.67	-8.01	-0.51	8.83
0.67	-8.01	-0.50	8.82
0.67	-8.00	-0.51	8.83
0.67	-8.01	-0.51	8.83
0.67	-8.02	-0.51	8.83
0.67	-8.02	-0.52	8.84
0.67	-8.03	-0.52	8.84
0.67	-8.04	-0.51	8.83
0.67	-8.03	-0.51	8.84
0.67	-8.05	-0.49	8.83
0.67	-8.07	-0.48	8.83
0.67	-8.05	-0.50	8.84
0.67	-8.07	-0.49	8.84
0.67	-8.09	-0.49	8.84
0.67	-8.07	-0.50	8.84
0.67	-8.10	-0.49	8.84
0.67	-8.13	-0.51	8.84
0.67	-8.08	-0.52	8.85
0.67	-8.09	-0.51	8.85
0.67	-8.14	-0.52	8.86
0.67	-8.12	-0.53	8.88
0.67	-8.09	-0.52	8.88
0.67	-8.17	-0.54	8.87
0.67	-8.17	-0.53	8.87
0.67	-8.10	-0.53	8.87
0.67	-8.17	-0.55	8.87
0.67	-8.18	-0.54	8.87
0.67	-8.11	-0.51	8.88
0.67	-8.14	-0.52	8.87
0.67	-8.19	-0.50	8.87
0.67	-8.14	-0.49	8.88
0.67	-8.14	-0.50	8.88
0.67	-8.21	-0.49	8.87
0.68	-8.19	-0.51	8.88
0.68	-8.16	-0.53	8.88
0.68	-8.21	-0.51	8.88
0.68	-8.21	-0.53	8.87
0.68	-8.17	-0.54	8.88
0.68	-8.20	-0.52	8.89
0.68	-8.22	-0.53	8.88
0.68	-8.19	-0.52	8.89
0.68	-8.19	-0.52	8.89
0.68	-8.23	-0.52	8.88
0.68	-8.22	-0.53	8.89
0.68	-8.19	-0.52	8.89
0.68	-8.23	-0.52	8.89
0.68	-8.24	-0.52	8.89
0.68	-8.21	-0.51	8.89
0.68	-8.23	-0.50	8.89
0.68	-8.26	-0.50	8.89
0.68	-8.22	-0.50	8.89
0.68	-8.22	-0.50	8.90
0.68	-8.26	-0.52	8.90
0.68	-8.24	-0.51	8.89
0.68	-8.22	-0.54	8.89
0.68	-8.25	-0.55	8.90
0.68	-8.25	-0.54	8.90
0.68	-8.23	-0.55	8.90
0.68	-8.27	-0.56	8.89
0.68	-8.28	-0.55	8.89
0.68	-8.26	-0.56	8.90
0.68	-8.27	-0.55	8.90
0.68	-8.31	-0.54	8.89
0.68	-8.29	-0.56	8.90
0.68	-8.28	-0.54	8.90
0.68	-8.31	-0.52	8.90
0.68	-8.30	-0.53	8.91
0.68	-8.29	-0.51	8.91
0.68	-8.31	-0.52	8.91
0.68	-8.32	-0.53	8.91
0.68	-8.31	-0.52	8.91
0.68	-8.32	-0.54	8.91
0.68	-8.33	-0.55	8.91
0.68	-8.33	-0.54	8.91
0.68	-8.32	-0.56	8.92
0.68	-8.34	-0.58	8.92
0.68	-8.34	-0.56	8.92
0.68	-8.33	-0.57	8.92
0.68	-8.36	-0.56	8.92
0.68	-8.37	-0.55	8.93
0.68	-8.36	-0.56	8.93
0.68	-8.38	-0.56	8.93
0.68	-8.40	-0.55	8.93
0.68	-8.39	-0.56	8.93
0.68	-8.40	-0.55	8.93
0.68	-8.42	-0.56	8.93
0.68	-8.41	-0.56	8.94
0.68	-8.41	-0.56	8.94
0.68	-8.42	-0.55	8.94
0.68	-8.43	-0.57	8.95
0.68	-8.43	-0.57	8.95
0.68	-8.44	-0.58	8.95
0.68	-8.44	-0.59	8.95
0.68	-8.44	-0.59	8.96
0.68	-8.44	-0.58	8.96
0.68	-8.46	-0.59	8.96
0.68	-8.46	-0.58	8.96
0.68	-8.47	-0.59	8.95
0.68	-8.48	-0.59	8.96
0.68	-8.48	-0.58	8.95
0.69	-8.50	-0.58	8.95
0.69	-8.51	-0.59	8.95
0.69	-8.51	-0.59	8.95
0.69	-8.51	-0.59	8.95
0.69	-8.51	-0.59	8.96
0.69	-8.52	-0.59	8.96
0.69	-8.53	-0.61	8.97
0.69	-8.53	-0.62	8.98
0.69	-8.54	-0.61	8.98
0.69	-8.56	-0.62	8.98
0.69	-8.57	-0.64	8.98
0.69	-8.56	-0.64	8.98
0.69	-8.58	-0.65	8.98
0.69	-8.59	-0.65	8.98
0.69	-8.58	-0.64	8.98
0.69	-8.59	-0.65	8.99
0.69	-8.60	-0.63	8.98
0.69	-8.60	-0.62	8.99
0.69	-8.60	-0.64	9.00
0.69	-8.63	-0.62	8.99
0.69	-8.63	-0.64	8.99
0.69	-8.61	-0.65	9.00
0.69	-8.64	-0.64	9.00
0.69	-8.64	-0.65	9.00
0.69	-8.62	-0.66	9.00
0.69	-8.64	-0.65	9.00
0.69	-8.65	-0.65	9.01
0.69	-8.64	-0.67	9.01
0.69	-8.65	-0.66	9.01
0.69	-8.67	-0.68	9.00
0.69	-8.67	-0.67	9.00
0.69	-8.68	-0.66	9.00
0.69	-8.69	-0.67	9.00
0.69	-8.70	-0.67	9.01
0.69	-8.69	-0.67	9.00
0.69	-8.69	-0.67	8.99
0.69	-8.71	-0.67	8.99
0.69	-8.72	-0.66	9.00
0.69	-8.71	-0.67	8.99
0.69	-8.74	-0.68	8.99
0.69	-8.73	-0.68	8.98
0.69	-8.72	-0.67	8.99
0.69	-8.74	-0.68	8.99
0.69	-8.74	-0.66	8.99
0.69	-8.73	-0.67	9.00
0.69	-8.75	-0.67	9.00
0.69	-8.75	-0.66	8.99
0.69	-8.76	-0.67	9.00
0.69	-8.77	-0.69	9.00
0.69	-8.78	-0.69	9.00
0.69	-8.78	-0.71	9.00
0.69	-8.79	-0.70	8.99
0.69	-8.79	-0.69	8.99
0.69	-8.80	-0.70	8.99
0.69	-8.79	-0.69	8.99
0.69	-8.80	-0.68	8.99
0.69	-8.80	-0.69	9.00
0.69	-8.80	-0.68	9.00
0.69	-8.81	-0.70	9.00
0.69	-8.82	-0.72	9.00
0.69	-8.82	-0.70	9.00
0.69	-8.83	-0.72	9.01
0.69	-8.84	-0.73	9.01
0.69	-8.83	-0.70	9.01
0.69	-8.84	-0.71	9.01
0.69	-8.85	-0.69	9.01
0.69	-8.85	-0.68	9.00
0.69	-8.86	-0.70	9.00
