xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	
	 0.70704	 -0.62091	 0.84938	 0.71370	 0.73727	 0.74456	 0.89318	 -0.34363	 -0.67120
	 0.70292	 -0.62591	 0.84914	 0.71099	 0.72578	 0.83041	 0.90783	 -0.56289	 -0.64359
	 0.70852	 -0.64119	 0.84938	 0.71325	 0.73503	 0.70769	 0.83875	 -0.35935	 -0.66509
	 0.71184	 -0.64753	 0.85417	 0.69890	 0.73546	 0.74456	 0.86043	 -0.38607	 -0.65264
	 0.71387	 -0.66220	 0.84938	 0.69295	 0.73452	 0.74633	 0.83521	 -0.35901	 -0.63599
	 0.71622	 -0.65893	 0.82926	 0.69307	 0.71931	 0.76993	 0.87382	 -0.36560	 -0.62512
	 0.70407	 -0.59057	 0.85287	 0.70477	 0.74245	 0.74456	 0.87187	 -0.34751	 -0.65576
	 0.71622	 -0.66701	 0.84938	 0.69303	 0.74469	 0.74456	 0.87687	 -0.35977	 -0.61996
	 0.70336	 -0.64391	 0.87341	 0.71370	 0.73727	 0.80070	 0.89418	 -0.34965	 -0.52678
	 0.70799	 -0.56503	 0.85829	 0.62403	 0.74001	 0.68647	 0.87224	 -0.55340	 -0.65850
	 0.70292	 -0.62591	 0.85312	 0.74212	 0.72565	 0.74456	 0.87207	 -0.57921	 -0.62468
	 0.70799	 -0.65890	 0.84093	 0.66734	 0.74241	 0.74456	 0.91369	 -0.56276	 -0.64470
	 0.69072	 -0.62591	 0.85312	 0.68463	 0.72578	 0.81285	 0.90783	 -0.45828	 0.00000
	 0.70852	 -0.62150	 0.84938	 0.74907	 0.73503	 0.70769	 0.83875	 -0.34806	 -0.67948
	 0.70292	 -0.62843	 0.84007	 0.72704	 0.72023	 0.64456	 0.91179	 -0.58335	 0.00000
	 0.71054	 -0.65642	 0.85359	 0.68098	 0.74335	 0.76993	 0.87556	 -0.35608	 -0.63705
	 0.70780	 -0.64676	 0.85446	 0.71370	 0.73536	 0.74456	 0.87741	 -0.54901	 -0.62928
	 0.71221	 -0.64784	 0.84093	 0.66734	 0.74011	 0.74456	 0.87213	 -0.44168	 -0.63632
	 0.71184	 -0.64753	 0.85831	 0.69799	 0.73546	 0.87957	 0.87730	 -0.26911	 -0.63266
	 0.70407	 -0.62150	 0.85312	 0.71502	 0.72560	 0.73100	 0.87187	 -0.57255	 -0.63545
	 0.70271	 -0.64753	 0.85417	 0.71370	 0.73546	 0.74456	 0.87730	 -0.44654	 -0.60347
	 0.71205	 -0.62591	 0.85312	 0.71099	 0.72578	 0.74456	 0.89573	 -0.56630	 -0.66816
	 0.70799	 -0.55277	 0.86531	 0.62403	 0.73934	 0.56941	 0.87224	 -0.57706	 -0.63994
	 0.74162	 -0.79306	 0.91638	 0.66200	 0.72676	 0.71410	 0.87339	 -0.55318	 -0.66292
	 0.71708	 -0.62150	 0.86711	 0.71370	 0.74045	 0.74456	 0.86936	 -0.35706	 -0.66339
	 0.67872	 -0.65890	 0.84093	 0.66734	 0.74001	 0.74456	 0.87224	 -0.58852	 0.00000
	 0.70799	 -0.65890	 0.84093	 0.66734	 0.74001	 0.74456	 0.87224	 -0.55340	 -0.64634
	 0.71184	 -0.64753	 0.85417	 0.71370	 0.73546	 0.74456	 0.86881	 -0.38607	 -0.65428
	 0.71205	 -0.64763	 0.88302	 0.75163	 0.73546	 0.74456	 0.87730	 -0.38770	 -0.53983
	 0.74134	 -0.76046	 0.92117	 0.57262	 0.70422	 0.74456	 0.87339	 -0.57521	 -0.41397
	 0.74162	 -0.70052	 0.92117	 0.66200	 0.72610	 0.51868	 0.87339	 -0.57684	 -0.51857
	 0.70837	 -0.60826	 0.84938	 0.68523	 0.73529	 0.70769	 0.87756	 -0.35935	 -0.67679
	 0.70837	 -0.62150	 0.84938	 0.68475	 0.72123	 0.70769	 0.87750	 -0.35866	 -0.62606
	 0.70799	 -0.65890	 0.83095	 0.66782	 0.74193	 0.74456	 0.87230	 -0.55409	 -0.64634
	 0.71172	 -0.66698	 0.84676	 0.72176	 0.73614	 0.79804	 0.89559	 -0.43669	 -0.64060
	 0.69401	 -0.66486	 0.85822	 0.63710	 0.72471	 0.74456	 0.88544	 -0.57385	 -0.51976
	 0.70618	 -0.59057	 0.92742	 0.70477	 0.73918	 0.74456	 0.87337	 -0.58165	 -0.43915
	 0.73938	 -0.75136	 0.85267	 0.65221	 0.72610	 0.74456	 0.87245	 -0.38306	 -0.50375
	 0.71184	 -0.64753	 0.85417	 0.71370	 0.73546	 0.67559	 0.87730	 -0.38649	 -0.65496
	 0.70292	 -0.62591	 0.85312	 0.71099	 0.72578	 0.74456	 0.91491	 -0.56088	 -0.62156
	 0.71368	 -0.75494	 0.91688	 0.66200	 0.72610	 0.62469	 0.88239	 -0.43209	 -0.37211
	 0.73960	 -0.66340	 0.85106	 0.72176	 0.73614	 0.79804	 0.89657	 -0.58144	 -0.53998
	 0.74162	 -0.59074	 0.91539	 0.66200	 0.72656	 0.71402	 0.87339	 -0.34257	 -0.72435
	 0.70407	 -0.79289	 0.85258	 0.70477	 0.74262	 0.70494	 0.87187	 -0.55812	 -0.50283
	 0.71220	 -0.62715	 0.84981	 0.68559	 0.71989	 0.75064	 0.87730	 -0.38607	 -0.63438
	 0.70816	 -0.62150	 0.85374	 0.71334	 0.73545	 0.70160	 0.83875	 -0.35935	 -0.65556
	 0.70717	 -0.62091	 0.84976	 0.71370	 0.74044	 0.70559	 0.89318	 -0.44544	 -0.66992
	 0.71695	 -0.62150	 0.88985	 0.71370	 0.73727	 0.74456	 0.86936	 -0.35581	 -0.58302
	 0.70799	 -0.64840	 0.85829	 0.70981	 0.73526	 0.66529	 0.88854	 -0.38339	 -0.60544
	 0.71184	 -0.56416	 0.85417	 0.61311	 0.74021	 0.74456	 0.86043	 -0.55609	 -0.68225
	 0.70799	 -0.64781	 0.84093	 0.66734	 0.74001	 0.74456	 0.87224	 -0.55340	 -0.65142
	 0.69411	 -0.65890	 0.83429	 0.66734	 0.71005	 0.83072	 0.91369	 -0.56276	 0.00000
	 0.72170	 -0.58482	 0.85287	 0.70477	 0.73561	 0.76263	 0.87186	 -0.38633	 -0.65562
	 0.72033	 -0.64753	 0.83662	 0.71370	 0.74454	 0.67559	 0.87731	 -0.34767	 -0.60571
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70548
	 0.70852	 -0.62150	 0.84938	 0.68523	 0.73503	 0.70769	 0.83875	 -0.37164	 -0.67081
	 0.70702	 -0.58992	 0.85287	 0.71307	 0.73918	 0.74456	 0.87187	 -0.30079	 -0.67600
	 0.70408	 -0.62156	 0.84938	 0.70540	 0.73727	 0.74456	 0.89318	 -0.34705	 -0.65298
	 0.70837	 -0.60826	 0.84938	 0.68377	 0.73529	 0.74399	 0.87756	 -0.37913	 -0.67625
	 0.71375	 -0.64753	 0.85417	 0.71516	 0.73546	 0.70826	 0.87730	 -0.38607	 -0.64930
	 0.71184	 -0.64753	 0.85417	 0.70738	 0.73546	 0.67559	 0.87730	 -0.38649	 -0.65420
	 0.71184	 -0.64753	 0.85417	 0.71370	 0.73546	 0.74456	 0.87730	 -0.38607	 -0.65416
	 0.70852	 -0.62150	 0.84938	 0.74907	 0.73503	 0.70769	 0.83875	 -0.35952	 -0.67953
	 0.70852	 -0.64119	 0.83372	 0.71325	 0.73503	 0.70769	 0.83875	 -0.37863	 -0.66380
	 0.74162	 -0.79676	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.68269
	 0.72703	 -0.64119	 0.84938	 0.71325	 0.73865	 0.70769	 0.83659	 -0.35935	 -0.60089
	 0.71184	 -0.64753	 0.84338	 0.71370	 0.73546	 0.74456	 0.87730	 -0.38609	 -0.64768
	 0.71184	 -0.64753	 0.85417	 0.71370	 0.73546	 0.67559	 0.87730	 -0.36421	 -0.65490
	 0.71205	 -0.64422	 0.85291	 0.71099	 0.73613	 0.74456	 0.89736	 -0.55266	 -0.65359
	 0.71184	 -0.62922	 0.85417	 0.71370	 0.72510	 0.74456	 0.86719	 -0.39972	 -0.66870
	 0.71202	 -0.64678	 0.85461	 0.71463	 0.74008	 0.74545	 0.87225	 -0.55608	 -0.65253
	 0.71450	 -0.59913	 0.86166	 0.62999	 0.73539	 0.71656	 0.87729	 -0.43461	 -0.66841
	 0.72702	 -0.60864	 0.84938	 0.71732	 0.73539	 0.70769	 0.86626	 -0.34400	 -0.62070
	 0.71708	 -0.62112	 0.86711	 0.68161	 0.74034	 0.75219	 0.86936	 -0.35693	 -0.65850
	 0.74162	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70636
	 0.71184	 -0.64753	 0.85747	 0.73628	 0.72384	 0.74456	 0.87730	 -0.36192	 -0.64286
	 0.69063	 -0.62150	 0.84938	 0.72389	 0.73882	 0.72403	 0.83875	 -0.34806	 0.00000
	 0.70799	 -0.56503	 0.85829	 0.62403	 0.74001	 0.70859	 0.87224	 -0.55340	 -0.65751
	 0.71184	 -0.64753	 0.85544	 0.71491	 0.73460	 0.67559	 0.87730	 -0.38649	 -0.64989
	 0.70799	 -0.65890	 0.83967	 0.64522	 0.74001	 0.74456	 0.87224	 -0.61971	 -0.64286
	 0.74162	 -0.75136	 0.89692	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.62702
	 0.72170	 -0.58482	 0.85287	 0.70477	 0.73561	 0.76263	 0.88357	 -0.38633	 -0.65544
	 0.74162	 -0.75136	 0.92117	 0.64975	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70620
	 0.71708	 -0.62112	 0.85894	 0.68161	 0.70838	 0.75219	 0.86936	 -0.35693	 -0.49412
	 0.74162	 -0.75136	 0.84967	 0.71423	 0.72590	 0.74917	 0.87237	 -0.44508	 -0.48983
	 0.70717	 -0.62091	 0.92350	 0.71063	 0.74157	 0.70559	 0.90763	 -0.45218	 -0.42752
	 0.72170	 -0.75373	 0.92219	 0.70477	 0.73561	 0.76263	 0.85269	 -0.38633	 -0.41870
	 0.73711	 -0.58245	 0.85186	 0.66200	 0.72922	 0.74456	 0.87336	 -0.57684	 -0.60317
	 0.71734	 -0.62112	 0.85353	 0.68049	 0.74023	 0.75219	 0.86936	 -0.35660	 -0.64444
	 0.70381	 -0.59057	 0.86645	 0.70589	 0.74257	 0.74456	 0.87187	 -0.34784	 -0.58964
	 0.70852	 -0.62150	 0.84938	 0.68523	 0.73503	 0.70769	 0.83875	 -0.37164	 -0.67081
	 0.70704	 -0.62091	 0.84938	 0.71815	 0.72246	 0.74456	 0.89637	 -0.34346	 -0.67221
	 0.71184	 -0.56416	 0.85417	 0.67996	 0.73527	 0.74399	 0.86027	 -0.55609	 -0.69352
	 0.70837	 -0.59795	 0.84938	 0.68377	 0.74022	 0.74456	 0.87772	 -0.37913	 -0.67889
	 0.71445	 -0.59913	 0.86258	 0.63131	 0.73908	 0.71663	 0.89240	 -0.43461	 -0.66443
	 0.70722	 -0.62091	 0.85030	 0.71238	 0.74177	 0.70552	 0.85840	 -0.44544	 -0.66670
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70548
	 0.74162	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.88290	 -0.57684	 -0.70565
	 0.70852	 -0.58532	 0.83372	 0.71325	 0.73503	 0.70769	 0.83875	 -0.37863	 0.00000
	 0.71708	 -0.62150	 0.86711	 0.71370	 0.74045	 0.79105	 0.86936	 -0.35706	 -0.66342
	 0.70852	 -0.62150	 0.84938	 0.68523	 0.73503	 0.70769	 0.83875	 -0.35881	 -0.67075
	 0.70837	 -0.60826	 0.84938	 0.68523	 0.73529	 0.70769	 0.87756	 -0.37218	 -0.67682
	 0.70767	 -0.60826	 0.84938	 0.68523	 0.73529	 0.80150	 0.87756	 -0.23327	 -0.67755
	 0.74162	 -0.59074	 0.91539	 0.66200	 0.72656	 0.66093	 0.87716	 -0.34257	 -0.68758
	 0.71058	 -0.62206	 0.84938	 0.76564	 0.73503	 0.53219	 0.83790	 -0.41814	 0.00000
	 0.73947	 -0.58265	 0.92341	 0.66200	 0.72610	 0.74684	 0.87424	 -0.57684	 -0.70627
	 0.66740	 -0.64753	 0.85417	 0.71370	 0.73732	 0.62973	 0.88719	 -0.48600	 0.00000
	 0.70837	 -0.62150	 0.85087	 0.68523	 0.73529	 0.70769	 0.88104	 -0.35935	 -0.66570
	 0.70852	 -0.64139	 0.83421	 0.63522	 0.71283	 0.70769	 0.83875	 -0.37863	 -0.47089
	 0.71450	 -0.59892	 0.86117	 0.71649	 0.73539	 0.66423	 0.87729	 -0.43461	 -0.68024
	 0.68410	 -0.59810	 0.84938	 0.68377	 0.73529	 0.74399	 0.87756	 -0.37913	 0.00000
	 0.74162	 -0.79676	 0.92341	 0.66200	 0.70431	 0.74456	 0.87339	 -0.57684	 -0.41977
	 0.70829	 -0.61680	 0.85259	 0.68523	 0.73898	 0.70769	 0.87223	 -0.35935	 -0.66051
	 0.70710	 -0.58992	 0.84966	 0.69176	 0.73549	 0.69955	 0.89402	 -0.30079	 -0.68952
	 0.74162	 -0.79306	 0.91638	 0.66200	 0.72676	 0.59060	 0.87339	 -0.55318	 -0.59696
	 0.71184	 -0.56416	 0.85417	 0.61311	 0.74021	 0.74456	 0.86043	 -0.55609	 -0.68225
	 0.74162	 -0.56316	 0.92783	 0.66200	 0.72656	 0.71402	 0.87339	 -0.34257	 -0.71989
	 0.70852	 -0.64119	 0.83873	 0.74600	 0.73503	 0.70769	 0.83233	 -0.35935	 -0.66839
	 0.70852	 -0.62150	 0.84938	 0.74907	 0.73503	 0.70769	 0.81340	 -0.34806	 0.00000
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70548
	 0.74162	 -0.75136	 0.92117	 0.64975	 0.72610	 0.73807	 0.87339	 -0.57684	 -0.70133
	 0.70704	 -0.62091	 0.86325	 0.71815	 0.72246	 0.74063	 0.89637	 -0.34346	 -0.59762
	 0.67815	 -0.62091	 0.85030	 0.71238	 0.74177	 0.70552	 0.85840	 -0.44544	 0.00000
	 0.70704	 -0.62091	 0.84938	 0.71370	 0.73727	 0.74456	 0.89318	 -0.34363	 -0.67120
	 0.71491	 -0.75136	 0.86184	 0.66200	 0.69103	 0.74456	 0.87638	 -0.57684	 -0.33993
	 0.74222	 -0.59892	 0.92273	 0.71649	 0.73652	 0.66423	 0.87355	 -0.43461	 -0.82040
	 0.71184	 -0.61891	 0.85417	 0.67996	 0.73527	 0.74430	 0.86027	 -0.55609	 -0.66509
	 0.69973	 -0.60826	 0.85665	 0.68377	 0.73529	 0.74399	 0.87756	 -0.37913	 -0.59949
	 0.70770	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.88290	 -0.57684	 -0.33773
	 0.74162	 -0.75136	 0.92117	 0.66200	 0.72610	 0.79563	 0.87339	 -0.59378	 -0.70435
	 0.74162	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70636
	 0.65780	 -0.75136	 0.92967	 0.66200	 0.73373	 0.72642	 0.88290	 -0.57684	 -0.21904
	 0.70852	 -0.62150	 0.84938	 0.74907	 0.73503	 0.70769	 0.83875	 -0.34806	 -0.67948
	 0.71205	 -0.62591	 0.85312	 0.71099	 0.72578	 0.74456	 0.86630	 -0.56630	 -0.66905
	 0.70852	 -0.62150	 0.84938	 0.67855	 0.73503	 0.70769	 0.83875	 -0.35952	 -0.66984
	 0.74162	 -0.75136	 0.92429	 0.66200	 0.72791	 0.74456	 0.87339	 -0.57684	 -0.71434
	 0.70702	 -0.60381	 0.85287	 0.71307	 0.72474	 0.74456	 0.87187	 -0.30079	 -0.66315
	 0.70837	 -0.60826	 0.84938	 0.69736	 0.73867	 0.70769	 0.87756	 -0.37218	 -0.67673
	 0.73902	 -0.59795	 0.84938	 0.68953	 0.72655	 0.74456	 0.87772	 -0.37913	 0.00000
	 0.71088	 -0.56316	 0.92783	 0.66167	 0.74023	 0.71402	 0.88176	 -0.34257	 -0.48973
	 0.74162	 -0.76656	 0.92117	 0.71016	 0.72610	 0.74456	 0.87339	 -0.45601	 -0.69542
	 0.74162	 -0.69753	 0.92341	 0.57113	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70582
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70548
	 0.74449	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70528
	 0.74162	 -0.56262	 0.92783	 0.66200	 0.72656	 0.71071	 0.87556	 -0.34257	 -0.72011
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70548
	 0.70837	 -0.60826	 0.85778	 0.68523	 0.73529	 0.70769	 0.87756	 -0.37218	 -0.64131
	 0.74162	 -0.75136	 0.88461	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.58841
	 0.70837	 -0.74600	 0.84938	 0.69807	 0.73578	 0.74458	 0.87756	 -0.42266	 -0.57744
	 0.74162	 -0.61363	 0.92341	 0.63741	 0.72561	 0.73250	 0.84607	 -0.57903	 -0.63945
	 0.71347	 -0.56416	 0.85417	 0.61311	 0.74021	 0.74456	 0.86043	 -0.55609	 -0.67837
	 0.74162	 -0.59074	 0.91539	 0.66200	 0.72656	 0.71402	 0.87339	 -0.34257	 -0.72435
	 0.71490	 -0.56416	 0.85417	 0.61311	 0.74021	 0.74456	 0.86043	 -0.64722	 -0.67517
	 0.70837	 -0.60826	 0.84938	 0.68523	 0.73529	 0.48333	 0.87285	 -0.35935	 -0.68064
	 0.70767	 -0.60826	 0.82765	 0.69208	 0.73529	 0.80150	 0.87756	 -0.23327	 0.00000
	 0.70837	 -0.60826	 0.84639	 0.68523	 0.73529	 0.70769	 0.87756	 -0.35935	 -0.67549
	 0.74162	 -0.59074	 0.91539	 0.66200	 0.72653	 0.74539	 0.87340	 -0.35154	 -0.74662
	 0.73947	 -0.58265	 0.92341	 0.66200	 0.72613	 0.71546	 0.87424	 -0.56787	 -0.68366
	 0.70781	 -0.60060	 0.92552	 0.65989	 0.73528	 0.74684	 0.89924	 -0.57571	 -0.44536
	 0.73024	 -0.58264	 0.84966	 0.69386	 0.72631	 0.65569	 0.89402	 -0.28666	 -0.62919
	 0.74162	 -0.73895	 0.92212	 0.66200	 0.69168	 0.74418	 0.87339	 -0.35650	 -0.36569
	 0.74162	 -0.62696	 0.91551	 0.66200	 0.72650	 0.79685	 0.87340	 -0.58882	 -0.74357
	 0.74226	 -0.55230	 0.92211	 0.66200	 0.71440	 0.74539	 0.87340	 -0.35057	 -0.55183
	 0.74158	 -0.59892	 0.91601	 0.71649	 0.72642	 0.63908	 0.87355	 -0.49778	 -0.64330
	 0.74216	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.58747	 -0.70327
	 0.74407	 -0.75136	 0.92429	 0.66200	 0.72791	 0.74456	 0.87339	 -0.56274	 -0.71646
	 0.74162	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70636
	 0.73947	 -0.58265	 0.90276	 0.66200	 0.72502	 0.74684	 0.87424	 -0.57684	 -0.68346
	 0.74162	 -0.75136	 0.92117	 0.64975	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70620
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70548
	 0.72924	 -0.55942	 0.84729	 0.66200	 0.72656	 0.74353	 0.87385	 -0.34743	 -0.63714
	 0.71079	 -0.57680	 0.92835	 0.74907	 0.73503	 0.71078	 0.84045	 -0.34353	 -0.48882
	 0.74162	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.87291	 -0.57684	 -0.70570
	 0.74162	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.88338	 -0.57684	 -0.70562
	 0.74162	 -0.75136	 0.91797	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.69568
	 0.74162	 -0.76595	 0.92341	 0.66200	 0.72027	 0.76502	 0.87339	 -0.57684	 -0.61261
	 0.73947	 -0.56355	 0.92341	 0.66200	 0.72610	 0.74689	 0.86016	 -0.57684	 -0.67858
	 0.69852	 -0.58326	 0.85417	 0.63713	 0.74021	 0.74451	 0.91466	 -0.45553	 -0.60980
	 0.74162	 -0.75136	 0.91839	 0.65199	 0.72610	 0.74456	 0.85989	 -0.58438	 -0.68474
	 0.74162	 -0.75136	 0.92117	 0.64426	 0.72610	 0.81974	 0.87339	 -0.59378	 -0.70312
	 0.74162	 -0.56316	 0.91912	 0.66200	 0.72656	 0.71402	 0.87339	 -0.34257	 -0.72169
	 0.74162	 -0.75136	 0.93331	 0.66200	 0.71894	 0.69756	 0.87339	 -0.47495	 -0.56794
	 0.74162	 -0.76449	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.70460
	 0.74162	 -0.59074	 0.91539	 0.66200	 0.72656	 0.71402	 0.87339	 -0.34257	 -0.72435
	 0.74162	 -0.59074	 0.92986	 0.66200	 0.72656	 0.71402	 0.88849	 -0.34257	 -0.73645
	 0.74162	 -0.75136	 0.91558	 0.63351	 0.72610	 0.74313	 0.87339	 -0.57684	 -0.68727
	 0.74162	 -0.59074	 0.91539	 0.66200	 0.72061	 0.71402	 0.87339	 -0.34257	 -0.61916
	 0.66928	 -0.59795	 0.84938	 0.68377	 0.74022	 0.74456	 0.87660	 -0.37913	 0.00000
	 0.74160	 -0.59074	 0.91539	 0.66200	 0.72656	 0.66093	 0.87372	 -0.43873	 -0.66615
	 0.74224	 -0.59892	 0.91486	 0.85189	 0.73652	 0.66423	 0.87699	 -0.22025	 -0.79122
	 0.74338	 -0.74377	 0.92837	 0.72419	 0.72596	 0.81359	 0.87339	 -0.34257	 -0.73405
	 0.74162	 -0.57076	 0.92064	 0.63450	 0.72610	 0.89015	 0.87339	 -0.56981	 -0.79494
	 0.74162	 -0.56262	 0.92783	 0.66200	 0.72656	 0.71071	 0.87556	 -0.34257	 -0.72011
	 0.74489	 -0.58265	 0.92341	 0.66200	 0.72613	 0.70563	 0.87424	 -0.55014	 -0.68208
	 0.74162	 -0.75136	 0.95313	 0.66200	 0.72610	 0.74456	 0.86646	 -0.57684	 -0.68962
	 0.74449	 -0.78183	 0.92341	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.69441
	 0.74169	 -0.59074	 0.91539	 0.66200	 0.72611	 0.73846	 0.87339	 -0.34257	 -0.72823
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72682	 0.71349	 0.87339	 -0.57684	 -0.69819
	 0.74078	 -0.75136	 0.85545	 0.66200	 0.72610	 0.74045	 0.87339	 -0.57684	 -0.50652
	 0.74454	 -0.43035	 0.92119	 0.68290	 0.72924	 0.74458	 0.87084	 -0.55609	 -0.76759
	 0.74162	 -0.57096	 0.92117	 0.66200	 0.72609	 0.74451	 0.86184	 -0.55913	 -0.68445
	 0.74162	 -0.74302	 0.92783	 0.66200	 0.72656	 0.71076	 0.87556	 -0.28361	 -0.73295
	 0.74224	 -0.59892	 0.90653	 0.85189	 0.71898	 0.66423	 0.87699	 -0.22025	 -0.57897
	 0.74246	 -0.75136	 0.92429	 0.66200	 0.72791	 0.74456	 0.87339	 -0.57684	 -0.71512
	 0.70832	 -0.75136	 0.92117	 0.66200	 0.71500	 0.74246	 0.87358	 -0.57684	 -0.33533
	 0.74448	 -0.56262	 0.92783	 0.66200	 0.72657	 0.71281	 0.87534	 -0.34257	 -0.72351
	 0.74129	 -0.53747	 0.91915	 0.67166	 0.73104	 0.71402	 0.87086	 -0.34277	 0.00000
	 0.74483	 -0.43035	 0.92117	 0.68290	 0.72924	 0.87852	 0.87338	 -0.55589	 0.00000
	 0.74222	 -0.59892	 0.92273	 0.70661	 0.73652	 0.66423	 0.87355	 -0.43461	 -0.82023
	 0.74162	 -0.57076	 0.92064	 0.63450	 0.72610	 0.89015	 0.87028	 -0.56981	 -0.78991
	 0.74162	 -0.76430	 0.92117	 0.66171	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.69734
	 0.74162	 -0.75155	 0.92341	 0.65005	 0.72610	 0.74456	 0.91930	 -0.57684	 -0.71075
	 0.74454	 -0.48524	 0.89140	 0.68290	 0.72924	 0.74458	 0.87084	 -0.55609	 -0.76987
	 0.74338	 -0.74377	 0.92837	 0.72419	 0.72596	 0.81359	 0.84915	 -0.26196	 0.00000
	 0.74162	 -0.56262	 0.92783	 0.66200	 0.72656	 0.71071	 0.88837	 -0.34257	 -0.72655
	 0.74162	 -0.74649	 0.91047	 0.74366	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.67580
	 0.74358	 -0.58265	 0.92341	 0.68332	 0.72610	 0.74684	 0.87424	 -0.57684	 0.00000
	 0.74162	 -0.57904	 0.93343	 0.66200	 0.73886	 0.71402	 0.88849	 -0.24085	 -0.86020
	 0.74162	 -0.59074	 0.92986	 0.66200	 0.72656	 0.71402	 0.86374	 -0.34257	 -0.71463
	 0.73250	 -0.75136	 0.92117	 0.66200	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.56747
	 0.74162	 -0.75136	 0.92731	 0.66200	 0.70662	 0.74456	 0.87339	 -0.64097	 -0.42513
	 0.73003	 -0.56316	 0.92783	 0.66200	 0.72656	 0.71402	 0.87339	 -0.34257	 -0.71789
	 0.73340	 -0.77594	 0.90942	 0.64975	 0.72610	 0.74456	 0.87339	 -0.57684	 -0.57211
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.49368	 0.87339	 -0.57684	 -0.48388
	 0.74162	 -0.60801	 0.91510	 0.66200	 0.72649	 0.49427	 0.87339	 -0.56340	 -0.49414
	 0.74162	 -0.77030	 0.92159	 0.66200	 0.72611	 0.79685	 0.87340	 -0.58882	 -0.69248
	 0.74165	 -0.56262	 0.89724	 0.66200	 0.72656	 0.66294	 0.88119	 -0.34257	 -0.68984
	 0.74220	 -0.59892	 0.92273	 0.71649	 0.73652	 0.71199	 0.87355	 -0.43461	 -0.81763
	 0.74162	 -0.75136	 0.92341	 0.66200	 0.72610	 0.74456	 0.86904	 -0.57684	 -0.70043
	 0.74162	 -0.59074	 0.91539	 0.73180	 0.72656	 0.62825	 0.87339	 -0.38079	 -0.64449
	 0.74338	 -0.74377	 0.92837	 0.72419	 0.72610	 0.81287	 0.87339	 -0.34257	 -0.73389
	 0.74169	 -0.59074	 0.92860	 0.66200	 0.72596	 0.73918	 0.87339	 -0.34257	 -0.72477
	 0.74162	 -0.70664	 0.92145	 0.66200	 0.72608	 0.71402	 0.87339	 -0.34257	 -0.71708
	 0.71704	 -0.55795	 0.91885	 0.64975	 0.72658	 0.74456	 0.87339	 -0.57684	 -0.56280
	 0.74162	 -0.59124	 0.92887	 0.66200	 0.72656	 0.71419	 0.87340	 -0.37127	 -0.72122
	 0.74162	 -0.56267	 0.91528	 0.66200	 0.72603	 0.78001	 0.87339	 -0.34215	 -0.75866
	 0.74224	 -0.58291	 0.91482	 0.82741	 0.73652	 0.66423	 0.87699	 -0.34978	 -0.80534
	 0.74162	 -0.59074	 0.91543	 0.66200	 0.70716	 0.71402	 0.87339	 -0.22206	 -0.47532
	 0.74162	 -0.62533	 0.91539	 0.66200	 0.71530	 0.68903	 0.87339	 -0.34257	 -0.52336
	 0.74162	 -0.56714	 0.91539	 0.66200	 0.72656	 0.71402	 0.87339	 -0.34257	 -0.72303
	 0.74172	 -0.59074	 0.92860	 0.70404	 0.72596	 0.81520	 0.86685	 -0.34257	 -0.77844
